u	v	length
40825	40829	769.6009999999998
40826	16610	495.40000000000003
40826	44759	88.674
40827	35405	245.828
40828	43525	56.912
40828	29872	75.403
40828	30696	236.142
40828	43481	37.743
40829	40831	279.258
40830	35401	240.076
40831	53364	317.852
40831	32191	1021.4699999999999
40832	40838	70.525
40832	40835	55.072
40832	50798	85.518
40832	2068	78.509
40833	8318	165.752
40833	40837	204.31599999999997
40834	35406	236.591
40835	40832	55.072
40836	35410	236.67
40837	53707	577.446
40838	40832	70.525
40839	42164	85.796
40839	38565	309.705
40840	5640	113.608
40840	41274	261.464
40841	40839	154.223
40841	46084	78.44
40842	35125	83.191
40843	26074	18.464
40843	51190	78.664
40844	40843	147.173
40844	45828	84.62
40845	40848	177.712
40845	49439	87.551
40845	49437	88.73899999999999
40846	40849	78.959
40847	40844	155.241
40847	47657	78.411
40848	40845	177.712
40848	40856	27.511
40848	1429	76.049
40849	27633	179.009
40849	40851	79.343
40850	40847	80.674
40850	40852	134.969
40850	45833	84.603
40851	6713	109.63600000000001
40851	30944	392.441
40852	40850	134.969
40852	33145	84.42399999999999
40853	5280	116.605
40853	37356	72.612
40853	33539	129.154
40854	40852	62.044999999999995
40854	49542	79.442
40855	4481	13.387
40856	50839	49.075
40856	40848	27.511
40857	40854	166.083
40857	50137	79.09800000000001
40858	54940	666.716
40858	9305	745.578
40859	40856	75.707
40859	50849	60.086
40860	40859	85.356
40860	1405	115.658
40861	40860	51.757
40861	51168	115.553
40862	40863	160.977
40862	49513	78.825
40863	23401	156.439
40864	40866	140.578
40864	44709	76.742
40864	43230	14.955
40865	40861	59.687
40865	46738	57.931
40865	48644	60.418
40866	39942	135.05100000000002
40866	49847	76.312
40866	49593	80.761
40867	40865	99.314
40867	46739	57.744
40868	47096	15.14
40868	49498	146.74099999999999
40868	23903	80.34599999999999
40869	39629	84.274
40870	47596	80.241
40871	40872	24.442
40871	32342	424.448
40871	36217	461.019
40872	40871	24.442
40872	2794	22.629
40872	4429	13.63
40873	40874	75.331
40873	7940	86.751
40873	13016	142.417
40873	52454	266.297
40874	40878	54.776
40874	40873	75.331
40874	2938	195.111
40874	2941	84.40700000000001
40875	40877	59.11
40875	54260	76.332
40875	54257	76.529
40876	17300	1384.1029999999998
40877	40875	59.11
40877	5614	35.384
40878	40874	54.776
40878	54793	105.321
40879	51833	77.617
40879	51831	80.168
40879	30355	274.13
40880	203	113.318
40881	40598	61.679
40882	36421	75.765
40882	47908	157.389
40882	50628	114.05699999999999
40883	1778	102.232
40883	31243	98.429
40884	1766	23.359
40884	1761	62.071
40885	6412	151.35
40885	40886	103.263
40885	24039	80.126
40885	3514	79.014
40886	40885	103.263
40887	42259	122.457
40888	36225	163.515
40888	37369	24.631
40888	37364	69.545
40889	42696	62.166
40889	36421	267.751
40889	49884	76.03299999999999
40890	33005	82.067
40890	48332	190.478
40890	33068	403.17199999999997
40891	37860	84.03
40891	7493	135.898
40891	3513	201.039
40892	34846	211.713
40892	40894	91.719
40892	33005	90.52699999999999
40892	13596	202.17000000000002
40893	48296	35.457
40893	48944	3.669
40894	40897	79.921
40894	40892	91.719
40894	34849	209.055
40895	40893	89.604
40896	40895	57.641
40896	39619	122.342
40897	34852	217.451
40897	40899	79.164
40897	40894	79.921
40898	40896	56.944
40898	12542	29.346
40899	1398	112.131
40899	40900	99.474
40899	40897	79.164
40900	31062	37.28
40900	40901	109.07900000000001
40900	40899	99.474
40901	53712	42.704
40901	1090	139.00900000000001
40901	40900	109.07900000000001
40902	40426	73.509
40903	25745	37.233
40903	5201	34.942
40904	5199	6.506
40905	49812	75.792
40905	49811	94.802
40905	37109	238.536
40906	40285	78.19200000000001
40906	41200	184.067
40907	29741	205.849
40908	836	9.968
40908	40907	70.605
40908	33213	74.14
40909	40910	75.534
40909	44588	222.558
40909	46726	217.47000000000003
40910	47401	88.395
40910	54296	143.072
40910	40909	75.534
40911	40913	76.43
40911	836	74.945
40911	47356	107.253
40912	40914	80.789
40912	49592	141.192
40912	49589	54.365
40913	40916	74.972
40913	40911	76.43
40913	9856	138.874
40914	40915	134.803
40914	40912	80.789
40914	5196	74.999
40914	40569	103.75
40915	40914	134.803
40916	40917	76.279
40916	40913	74.972
40916	45284	108.347
40917	40920	74.13
40917	40916	76.279
40917	474	139.335
40918	40919	158.572
40918	15491	12.417
40918	41926	76.872
40919	40918	158.572
40919	6738	80.961
40919	52299	77.116
40920	18984	63.619
40920	40917	74.13
40920	47360	111.654
40920	9855	39.614
40921	40925	60.72
40921	37383	57.815
40921	37396	97.74000000000001
40921	40932	38.332
40922	1110	14.347
40922	39689	90.89699999999999
40922	41278	53.260999999999996
40923	40924	67.951
40924	40923	67.951
40924	6916	79.28
40924	30500	86.433
40925	18607	36.682
40925	40929	31.805
40925	40921	60.72
40926	34663	132.795
40926	41194	80.70300000000002
40927	35563	83.207
40928	39812	66.72
40928	31106	228.71
40929	40932	53.774
40929	45060	89.961
40929	40925	31.805
40930	40928	64.277
40930	20559	63.242
40931	45865	81.164
40931	10848	224.894
40931	6258	31.549
40932	40929	53.774
40932	40921	38.332
40932	48560	57.22
40933	40943	79.789
40933	40943	422.25
40933	46690	81.038
40933	8864	215.13
40934	2365	79.06
40934	32344	74.946
40934	39134	176.072
40935	39010	179.484
40936	40926	153.6
40937	34117	159.216
40938	21994	16.102
40938	34380	229.176
40938	49881	80.859
40939	34380	94.122
40939	45694	294.414
40939	21997	128.213
40939	40941	90.399
40940	20521	38.471
40940	39518	303.009
40941	31704	121.538
40941	32673	118.636
40941	40939	90.399
40941	5645	115.788
40942	43230	66.275
40942	44707	73.86500000000001
40942	20521	56.045
40943	40933	79.789
40943	46687	81.059
40943	51579	220.298
40944	33034	19.139
40944	32673	141.065
40944	31706	126.78899999999999
40945	49000	304.122
40945	43044	79.684
40946	53419	185.632
40947	40949	78.008
40947	24186	174.719
40947	14521	131.681
40948	40945	155.627
40948	45184	80.156
40949	40950	77.93
40949	40947	78.008
40949	44474	122.219
40949	44469	176.066
40950	37401	85.671
40950	40949	77.93
40950	29879	136.545
40950	24184	175.638
40951	3647	26.689
40951	45185	80.544
40952	32864	78.717
40952	37401	86.897
40952	26544	129.091
40952	54403	163.305
40953	53405	123.456
40953	53401	382.705
40954	43048	79.737
40954	40951	143.071
40955	40954	154.417
40955	45188	81.286
40956	33632	39.066
40956	32864	79.275
40956	31716	128.466
40956	40128	260.166
40957	40955	216.169
40957	43053	79.775
40958	40962	6.676
40958	33632	33.533
40958	32763	216.693
40959	40957	228.555
40959	45191	82.396
40960	53597	79.058
40960	5965	82.179
40960	7446	129.063
40961	13461	190.634
40961	45193	82.932
40961	40959	216.397
40961	43059	79.924
40962	40964	37.127
40962	40958	6.676
40962	51167	131.558
40963	6796	93.314
40963	32394	44.238
40964	40967	46.17
40964	40962	37.127
40964	32764	189.18
40965	28686	964.8409999999999
40966	40963	202.405
40966	7112	9.666
40966	16964	96.961
40967	40964	46.17
40967	32765	162.442
40967	37336	41.97
40968	32782	168.07299999999998
40968	26109	492.637
40969	40971	10.556
40969	49061	117.332
40970	46358	185.90400000000002
40970	40974	79.89099999999999
40970	34855	79.012
40971	40969	10.556
40971	17495	72.951
40971	49059	122.843
40972	40973	45.368
40972	51238	231.36
40972	40980	41.995999999999995
40973	40972	45.368
40973	32761	43.171
40973	51235	243.928
40974	40978	79.714
40974	40970	79.89099999999999
40975	49061	9.017
40975	20653	253.11
40975	40971	120.033
40976	49063	9.192
40976	51676	254.541
40976	40975	82.606
40977	53598	79.079
40977	8370	82.107
40977	40960	256.58299999999997
40978	40974	79.714
40978	12898	134.882
40978	40981	80.528
40979	49064	10.488
40979	54687	222.385
40979	40976	76.151
40980	40984	45.056
40980	51239	217.719
40980	40972	41.995999999999995
40981	16455	274.103
40981	40978	80.528
40981	35362	78.035
40982	40983	79.835
40982	35362	79.295
40983	40982	79.835
40983	44949	273.445
40983	40986	80.133
40984	40980	45.056
40984	37521	44.99
40984	51242	198.244
40985	50	31.85
40985	49	44.075
40985	1539	27.283
40986	40987	79.597
40986	40983	80.133
40987	40986	79.597
40987	42023	274.73699999999997
40987	40989	85.834
40988	40990	169.159
40988	47688	37.578
40988	41145	116.564
40989	44951	273.167
40989	39676	86.569
40989	40987	85.834
40990	40991	77.598
40990	40988	169.159
40990	47033	75.119
40991	40994	30.546
40991	40990	77.598
40991	7549	85.513
40992	40999	79.545
40992	39676	81.3
40993	40995	227.297
40993	10620	662.182
40994	1142	34.322
40994	40991	30.546
40994	1100	186.156
40995	29887	344.725
40995	7842	719.7740000000001
40996	1142	110.36
40996	41939	146.613
40996	50537	163.192
40996	42948	107.324
40997	37521	43.149
40997	51245	166.698
40997	41004	95.101
40998	41000	57.847
40998	53183	80.072
40998	42948	70.503
40999	41002	81.313
40999	40992	79.545
40999	44955	273.29699999999997
41000	40998	57.847
41000	29508	76.26
41000	41001	163.19400000000002
41001	41003	55.274
41001	50661	165.082
41001	41000	163.19400000000002
41002	40999	81.313
41002	35297	85.71600000000001
41003	31040	43.294
41003	41001	55.274
41003	53782	167.306
41003	53779	276.897
41004	51248	129.987
41004	41007	44.319
41004	40997	95.101
41005	34336	80.47
41005	40183	80.753
41005	41994	273.48999999999995
41006	9550	57.309
41007	51250	111.045
41007	41009	44.156
41007	41004	44.319
41008	13048	46.832
41008	19308	77.927
41008	41014	87.558
41008	686	126.31700000000001
41009	17363	97.609
41009	41012	44.077
41009	41007	44.156
41010	31254	273.896
41010	41011	81.517
41010	39181	77.297
41011	41013	79.372
41011	41010	81.517
41012	51251	83.948
41012	41015	44.077
41012	41009	44.077
41013	44966	276.503
41013	41017	80.432
41013	41011	79.372
41014	13891	54.283
41014	49486	19.574
41014	41008	87.558
41015	41018	44.156
41015	41012	44.077
41015	18812	70.685
41016	49486	64.31
41017	41020	78.883
41017	41013	80.432
41018	35868	57.143
41018	41015	44.156
41018	51203	79.441
41019	48281	95.977
41020	35369	85.357
41020	41017	78.883
41020	44968	276.22200000000004
41021	37597	882.026
41022	46646	137.905
41022	41023	80.104
41022	35850	84.464
41023	41025	80.046
41023	41022	80.104
41024	9550	74.658
41024	8401	85.288
41024	53601	78.948
41025	46651	137.757
41025	41026	79.786
41025	41023	80.046
41026	41027	80.051
41026	41025	79.786
41027	41026	80.051
41027	42313	137.6
41027	34316	85.34100000000001
41028	1100	103.10400000000001
41029	41030	79.683
41029	39768	80.115
41030	41029	79.683
41030	46654	137.358
41030	41031	49.625
41031	41030	49.625
41031	31255	49.43899999999999
41032	50059	35.274
41032	41190	21.26
41032	40935	73.65700000000001
41033	20449	83.082
41033	45435	435.57800000000003
41033	45439	332.947
41034	41033	112.185
41034	20449	117.61
41035	53602	79.035
41035	8403	85.14
41035	41024	268.56600000000003
41036	41034	127.789
41036	39597	126.042
41036	51617	244.964
41037	44989	76.059
41037	25637	139.393
41037	44615	270.433
41037	39060	252.92100000000002
41038	41047	69.221
41039	41040	83.801
41039	39060	81.796
41040	41039	83.801
41040	19613	85.024
41041	41042	8.855
41041	6141	78.92699999999999
41042	41043	8.699
41042	13601	205.275
41043	41044	9.204
41043	6143	78.114
41044	41041	9.119
41044	6156	193.482
41045	50243	49.271
41045	41046	107.799
41046	39089	161.297
41046	41045	107.799
41046	50241	66.878
41047	27638	41.539
41047	13035	37.599000000000004
41048	4188	97.42900000000002
41049	49411	141.873
41049	49410	187.93100000000004
41049	49412	89.937
41050	46423	305.44699999999995
41050	41959	232.865
41051	46194	88.633
41051	41050	155.227
41052	3574	26.119
41052	51196	86.049
41053	41052	142.797
41053	46617	238.0
41054	41053	154.954
41054	47735	86.469
41055	15448	228.02499999999998
41055	50228	87.304
41056	41058	76.449
41056	12161	175.897
41056	47855	249.67
41057	41055	217.221
41057	45860	77.953
41057	46953	85.955
41058	41056	76.449
41058	6234	169.068
41058	41059	76.559
41059	41061	77.6
41059	1792	160.437
41059	41058	76.559
41060	46850	170.869
41060	53969	131.297
41060	41048	197.10999999999999
41061	47850	35.46
41061	41059	77.6
41061	41225	146.181
41062	45718	80.236
41062	45717	78.239
41062	31144	31.645
41063	41062	178.66400000000002
41063	49956	85.117
41063	48357	79.456
41064	30119	32.224
41064	41065	73.836
41064	43926	61.992
41065	41066	86.047
41065	41064	73.836
41065	49192	187.82500000000002
41066	41065	86.047
41066	43924	74.397
41066	49851	50.732
41066	29946	32.708
41067	37028	77.965
41067	38553	273.947
41068	41067	80.129
41068	22082	273.466
41069	42617	55.406
41069	41070	81.042
41069	4140	72.523
41070	41069	81.042
41071	51371	166.223
41072	38558	79.259
41072	41073	154.792
41072	39485	81.742
41073	41072	154.792
41073	39487	110.49199999999999
41074	41076	79.967
41074	35882	125.789
41074	39152	221.959
41075	41077	128.637
41075	39535	78.219
41075	42394	27.482999999999997
41076	41081	78.093
41076	41074	79.967
41076	39148	222.306
41077	45940	75.477
41077	41085	141.813
41078	52970	299.019
41079	50559	365.27799999999996
41079	1946	333.754
41079	7367	147.696
41079	39925	141.54100000000003
41079	29564	114.203
41080	41097	8.073
41080	41090	23.183
41081	41076	78.093
41081	54432	97.881
41081	41083	91.679
41082	23753	8.7
41082	38003	11.51
41082	52981	170.192
41083	50798	15.185
41083	41081	91.679
41083	35820	123.809
41084	31833	10.952
41084	41122	29.77
41085	39492	133.527
41085	39556	76.274
41086	52405	81.49
41086	41102	46.11
41086	41102	176.51999999999998
41087	41089	81.337
41087	17277	105.156
41087	32207	45.947
41088	41092	83.875
41088	45889	73.792
41089	41087	81.337
41089	41091	80.495
41089	6803	214.64099999999996
41090	22373	13.554
41090	41105	44.422
41090	41080	23.183
41091	41093	77.09299999999999
41091	41089	80.495
41091	44344	212.42700000000002
41092	45892	57.939
41092	28841	97.09
41093	41096	77.562
41093	41091	77.09299999999999
41093	6806	208.39999999999998
41094	41099	29.118
41094	37435	63.313
41094	37467	61.15500000000001
41095	41090	18.2
41095	41080	28.947000000000003
41096	41108	161.101
41096	41093	77.562
41096	32789	126.16900000000001
41097	10091	60.477
41097	41080	8.073
41097	23750	32.504000000000005
41098	18157	98.70599999999999
41098	45898	37.025999999999996
41099	41094	29.118
41100	41101	85.27
41100	49250	132.268
41100	49251	205.479
41101	41107	47.98
41101	41100	85.27
41101	44661	102.158
41101	44660	41.05
41102	41086	46.11
41102	41086	176.51999999999998
41102	48719	32.54
41103	41106	155.22299999999998
41103	46903	81.07000000000001
41104	40993	321.538
41105	23751	29.2
41105	23669	67.195
41106	3319	144.227
41106	46157	80.267
41107	41101	47.98
41107	41111	116.911
41107	41111	200.991
41108	3346	38.045
41108	17282	78.501
41108	41110	107.409
41108	41096	161.101
41109	41113	145.892
41109	51333	79.946
41110	15172	79.546
41110	15166	81.875
41110	41112	167.03799999999998
41110	41108	107.409
41111	41114	22.912
41111	41107	116.911
41111	41107	200.99099999999999
41112	21571	78.948
41112	17283	80.73
41112	41115	201.34199999999998
41112	41110	167.03799999999998
41113	41116	154.466
41113	46582	80.735
41114	41111	22.912
41115	41118	201.81599999999997
41115	41112	201.34199999999998
41115	26460	78.837
41115	17285	79.747
41116	41117	215.679
41116	47704	80.217
41117	44842	80.929
41117	41119	228.757
41118	41120	162.268
41118	41115	201.81599999999997
41118	29815	78.82199999999999
41118	17288	79.59299999999999
41119	37148	216.696
41119	50200	80.491
41120	48465	81.16
41120	41118	162.268
41120	17346	78.40599999999999
41121	54342	91.46
41121	48366	80.089
41121	46939	81.294
41122	31822	10.698
41122	51875	48.773
41122	41123	205.175
41123	22557	76.345
41123	41124	203.88099999999997
41123	41122	205.175
41123	17323	76.084
41124	53457	78.334
41124	41123	203.88099999999997
41124	53455	77.951
41125	39445	66.57
41125	36714	77.73899999999999
41126	41128	77.554
41126	48516	180.43200000000002
41127	41129	78.385
41127	32144	139.527
41127	41544	221.786
41128	41130	76.6
41128	38302	61.93900000000001
41129	41127	78.385
41129	22931	94.4
41130	41131	151.06900000000002
41131	41132	77.033
41131	48520	174.488
41131	38304	62.428
41132	41136	75.233
41133	41135	67.485
41133	41625	95.435
41134	41137	74.777
41134	53358	63.678
41134	35215	117.53099999999999
41135	49881	28.059
41135	41133	67.485
41135	45694	54.775999999999996
41136	46302	76.694
41136	35480	66.858
41137	41134	74.777
41137	37749	159.429
41138	30646	325.368
41138	24218	505.9480000000001
41139	41138	143.784
41140	16768	82.41499999999999
41140	30583	13.378
41140	30584	50.96
41141	19142	79.234
41141	17320	76.959
41141	41140	204.059
41142	47689	114.619
41142	41137	88.998
41143	23753	177.837
41143	10093	148.56
41143	39304	107.102
41144	41141	201.925
41144	52065	79.002
41144	52062	68.967
41144	41146	39.43
41145	40988	116.564
41145	55253	208.14500000000004
41145	41142	210.166
41146	41144	39.43
41147	52829	75.063
41147	53627	83.88
41148	42869	76.949
41148	41150	84.65899999999999
41149	52210	32.711
41149	41147	167.74099999999999
41149	52357	87.31099999999999
41150	19160	9.574
41150	41640	124.042
41151	41152	161.558
41151	10725	45.567
41151	16544	54.324
41152	17252	76.013
41152	41154	204.524
41153	17133	45.217
41153	11389	68.259
41153	37435	215.899
41154	47519	75.925
41154	47516	76.015
41154	41157	204.409
41155	34519	536.9259999999999
41155	16465	225.19400000000002
41156	43107	117.958
41157	11930	75.843
41157	11929	76.113
41157	41161	158.659
41158	37467	33.842
41158	37435	21.112
41158	42175	51.592
41159	41165	61.558
41159	37467	92.104
41159	10729	122.218
41159	10086	37.263
41160	41162	88.554
41160	43250	271.112
41160	41645	253.846
41161	6690	76.182
41161	6688	75.929
41161	41164	237.746
41162	41163	79.561
41162	52524	273.332
41163	43255	274.053
41163	41167	75.391
41164	31135	79.597
41164	17260	77.648
41164	26606	176.33700000000002
41165	41166	109.155
41165	41159	61.558
41165	42015	219.246
41166	41168	29.58
41166	41165	109.155
